id,date,user,pc,activity
{G2H6-I1FS02XZ-6845ATYQ},04/01/2011 10:44:36,AVM0947,PC-0285,Connect
{V6D0-U3KP92GQ-2983WRRK},03/16/2010 16:10:16,JBD0616,PC-1479,Disconnect
{O5Y0-G6WP99TX-2824VHUM},10/26/2010 09:44:43,ZKS0899,PC-8517,Disconnect
{A8F8-D8OK29DP-6599AOZV},03/28/2011 10:26:21,BVC0790,PC-0008,Connect
{U1B3-W0ZI56AW-4468XFSB},12/06/2010 14:57:57,AJF0370,PC-8651,Disconnect
{E2H7-W2GY75CT-7945PHXF},02/04/2010 15:02:50,VIA0063,PC-2684,Disconnect
{E4I2-X7DQ54UJ-4543PAIO},01/15/2010 15:30:34,DIW0118,PC-0174,Connect
{E9N0-A0MT64SG-2354AKSV},04/17/2010 09:20:02,AJF0370,PC-8651,Connect
{C3O1-W1BY52RU-3361UDZS},07/24/2010 17:37:58,AOK0844,PC-4659,Connect
{X4C7-E9DH73DJ-8952KDUD},08/04/2010 14:21:25,WIF0691,PC-6390,Disconnect
{L3J1-G4RY27SG-0589SWIJ},06/28/2010 10:09:25,IBB0359,PC-4195,Disconnect
{V3Z7-D7XP92YW-1481RXTG},03/11/2011 16:05:57,HRL0540,PC-1117,Disconnect
{P8N7-X0EY80GR-8889DMAZ},07/16/2010 15:35:04,IBB0359,PC-4195,Connect
{S8A9-K3HY95MI-1924TUEN},05/17/2010 15:41:10,HAH0760,PC-1038,Connect
{S9N8-X6RE55YC-6683SBLC},04/14/2010 16:29:24,HWW0436,PC-8391,Connect
{B9J5-P9FW36BX-3553ECQB},06/11/2010 07:52:40,RUM0880,PC-8592,Connect
{Y8Z2-Y1DZ61XJ-7149AVRB},12/17/2010 15:53:21,IIW0249,PC-0843,Connect
{Q7H4-X7PS38AW-7628MHIU},07/14/2010 08:26:30,JJM0203,PC-0148,Disconnect
{O1I7-K9VX46AI-3697NKUU},10/20/2010 13:31:39,VIA0063,PC-2684,Disconnect
{W9P0-U8VK20CT-4616PGKT},02/09/2010 14:26:43,ZKS0899,PC-8517,Connect
{E5Q4-H0VQ30XK-5667UDIQ},05/28/2010 15:19:45,MDM0625,PC-4984,Disconnect
{H1C0-C7ZQ75FP-0713YJFM},01/25/2010 14:29:20,QOS0878,PC-2211,Disconnect
{Z5S5-W1XB79NM-1039MTCW},03/05/2010 13:43:13,HAD0246,PC-0926,Connect
{H8R2-P9DE94XL-1670WHMB},04/28/2011 13:59:24,DLM0051,PC-0166,Connect
{X1T4-T9RF55DB-7619FMDA},07/09/2010 10:32:18,VIA0063,PC-2684,Connect
{W6A6-Q3LB68SV-1190BGYU},04/11/2010 13:26:00,BSS0369,PC-3672,Connect
{B3P5-I0EP61DS-4824RLTS},03/24/2011 15:51:11,AJF0370,PC-8651,Connect
{O2I1-A2VB69BN-2013CCXR},04/21/2010 08:43:06,HVF0067,PC-9939,Connect
{M6A1-N6MM37TS-7504QVRX},04/26/2011 14:21:36,THR0873,PC-4804,Disconnect
{O1G8-T2HS89DR-4967OZUL},10/19/2010 14:05:43,HSB0196,PC-8001,Disconnect
{Y9X1-A7DV19AX-9631NRNZ},10/14/2010 10:09:05,QRM0739,PC-7343,Disconnect
{T6W6-V6PT74VT-3652PPGW},02/18/2010 12:18:57,BJP0134,PC-0898,Connect
{W8G0-N2UH73SP-3138RGPS},12/27/2010 10:32:06,AIB0948,PC-8245,Connect
{B3G2-B6HL03XH-5386ZPHQ},03/28/2011 14:26:48,LBH0942,PC-3640,Connect
{N9L1-A1KO90RR-4848NWPX},11/17/2010 16:08:53,HPH0075,PC-2417,Disconnect
{Q4V9-W1AQ63QN-6355OIBD},05/10/2010 15:12:09,QRM0739,PC-7343,Connect
{Q1H1-X8IV18BK-5286LAFY},05/07/2010 12:25:11,LCB0664,PC-3196,Connect
{F6I4-X1DN80WI-7439PJIB},08/10/2010 16:14:17,RSC0089,PC-9929,Disconnect
{I8H0-E9YL20UC-0810GROE},01/10/2011 12:56:00,JNJ0556,PC-0576,Connect
{L5X1-L2EL13JI-6865PUMP},11/25/2010 15:52:51,HSB0196,PC-8001,Connect
{H8D6-C2WV58FH-4081GONQ},04/13/2011 15:35:08,OBH0499,PC-7989,Connect
{Y4D9-W3QA51IP-6802JUQL},08/20/2010 09:47:40,LBH0942,PC-3640,Disconnect
{J2V7-N6JO80JF-1181NLIS},03/02/2011 15:04:29,RNP0211,PC-1736,Disconnect
{V3T6-H3EG75IO-3294EUGK},08/16/2010 12:28:03,IIW0249,PC-0843,Connect
{N1Q2-J0GF45ZG-8895POUH},11/16/2010 10:08:55,KKW0879,PC-2531,Disconnect
{F3Q4-X4IM10WC-7018QCHB},03/14/2011 13:25:21,OCS0865,PC-8309,Connect
{K2V6-D2PS51JG-0129VVQH},09/02/2010 13:20:13,DAL0673,PC-9156,Disconnect
{C3K2-D4LD48WG-8943VBXA},02/14/2011 14:53:29,HPH0075,PC-2417,Disconnect
{O1Q7-B7OC70TI-3149XSTG},06/04/2010 09:34:22,RVF0201,PC-7899,Disconnect
{Q2G6-F1IS96TH-4393BCFP},07/07/2010 02:43:56,AJF0370,PC-9979,Disconnect
{P3B5-V3KI76RO-4530TRPH},01/13/2011 09:41:47,BJP0134,PC-0898,Connect
{N8O5-O8LK71QB-5437DVCS},02/24/2011 11:38:38,HVF0067,PC-9939,Disconnect
{B0L8-Y4BN77NW-7206PUJD},03/12/2010 10:46:52,AVM0947,PC-0285,Connect
{W0Z9-W6GK97ZR-3956KZEI},04/16/2010 10:12:05,BSS0369,PC-3672,Connect
{F2M4-N3AX10VR-2355DXRS},02/16/2010 16:21:15,JBD0616,PC-1479,Disconnect
{W0M7-B6BE20CF-3462ATRJ},02/01/2010 13:08:00,BMG0917,PC-6688,Connect
{W3U2-I8WF51RG-6980PTPJ},07/20/2010 13:17:11,DBB0384,PC-4243,Connect
{T0M0-A8DE03GS-2415OFRG},01/04/2010 09:11:55,MDM0625,PC-4984,Connect
{C9Y7-Q3VR76KF-1456EBVN},12/08/2010 15:38:55,JNJ0556,PC-0576,Connect
{O1Q4-U5EZ66GU-5056NULK},04/23/2010 17:12:50,DIB0285,PC-1268,Connect
{N9O3-X1NF01UP-6128XRXY},10/11/2010 08:47:52,HPH0075,PC-2417,Disconnect
{C0W3-U1LH89OK-3928VNSD},09/21/2010 14:37:27,HCM0267,PC-7651,Disconnect
{D8V8-F3BU41VA-2702YDKC},08/12/2010 16:25:23,OBH0499,PC-7989,Connect
{Q6T3-U3LI84TP-3553FMRR},01/25/2011 11:23:43,OBH0499,PC-7989,Disconnect
{C8Q6-Y0WN55EC-7595KNBI},08/02/2010 17:21:53,SBN0866,PC-8714,Connect
{Z8S8-G7MQ53NH-9953OARZ},10/06/2010 08:19:10,IBB0359,PC-4195,Connect
{A0V9-V6JS96XD-3453STIW},03/22/2011 08:45:43,AVM0947,PC-0285,Connect
{F8H2-U2UI68SF-1196AGBL},10/08/2010 22:38:22,IBB0359,PC-3135,Disconnect
{Y2G0-G1GK16CC-1560FKKN},02/04/2011 09:15:13,SAA0999,PC-4559,Disconnect
{Q3J5-V0OI52ZZ-2976MGHO},10/20/2010 08:25:47,AJF0370,PC-3476,Disconnect
{R2G0-O2EV80KO-6115DYZN},06/28/2010 11:33:21,UAD0771,PC-2499,Disconnect
{D6T4-C7UH94KI-1306YOXH},03/26/2010 10:01:34,AJF0370,PC-8651,Connect
{J2Y6-A8MX44HT-8808PFKJ},07/21/2010 10:42:57,JNJ0556,PC-0576,Connect
{Z9B8-Z5DG00JR-6919SDXD},10/13/2010 09:20:29,AVM0947,PC-0285,Connect
{A1U7-R0WX64IS-5600XODS},04/08/2010 15:22:26,JBD0616,PC-1479,Connect
{Z5C1-C7EO97SU-7192PXCV},08/30/2010 10:50:30,HSB0196,PC-8001,Connect
{U9B3-S1HD44PP-2509HZMW},01/20/2011 17:22:56,RVF0201,PC-7899,Disconnect
{S4V6-H9LG50LS-2175OXNK},01/31/2011 17:01:27,BVC0790,PC-0008,Connect
{W2R2-Z2NT86CN-6066GFIW},05/23/2010 12:41:20,BSS0369,PC-5425,Disconnect
{Y7V9-S6FQ43KP-7944NDLL},05/10/2010 09:19:24,IIW0249,PC-0843,Disconnect
{R0Y6-Q1MZ42TN-3846HNEO},02/09/2010 14:34:25,SMY0792,PC-5923,Disconnect
{U0C6-K6FX89II-3141NGLK},05/16/2010 10:14:17,HSB0196,PC-8001,Disconnect
{H8K2-I0PL59IC-4846EDCA},09/01/2010 10:30:16,HBO0413,PC-7384,Disconnect
{A7U6-A1KI77CV-9568SLZZ},10/15/2010 15:13:52,KCS0173,PC-5117,Connect
{C7F8-W4IB04PT-9077QFEQ},07/13/2010 08:23:28,DBB0384,PC-4243,Disconnect
{R8P7-E4SZ37DJ-9446KWJS},03/03/2010 12:35:15,MOS0047,PC-5820,Disconnect
{O1O7-H9LX33LS-2377HVLZ},10/08/2010 14:48:18,HPH0075,PC-2417,Disconnect
{E4M4-G2KX54EN-6491NHWH},04/13/2011 16:42:02,HSB0196,PC-8001,Connect
{Y4B3-G0GM28LA-3655NTCF},03/12/2010 00:41:18,BSS0369,PC-0745,Connect
{T2B9-D8RS85GK-8680ISWH},07/26/2010 11:04:14,MDM0625,PC-4984,Disconnect
{F2E9-L5EG52ML-8310FSPJ},02/10/2010 12:23:48,MOH0273,PC-6699,Disconnect
{H0G8-L5LP70TM-3129LTWZ},09/20/2010 09:09:41,BJP0134,PC-0898,Disconnect
{I0O8-M6YT22QH-8757RGIN},10/29/2010 13:35:14,ZKS0899,PC-8517,Disconnect
{J1R2-Y2EG48FR-1538KYFN},04/29/2010 10:11:45,DIB0081,PC-9524,Disconnect
{G8C5-Q1WU63CS-3088YBOG},09/23/2010 11:39:05,HSB0196,PC-8001,Connect
{H8J3-Z9TR56TC-9997LVKE},07/26/2010 10:04:14,HDS0367,PC-8680,Disconnect
{H4G1-I6SQ53HE-1784PQXG},06/18/2010 13:12:54,PNL0301,PC-5611,Connect
{B0D4-J8OF13SU-4113HMNP},01/18/2010 15:32:18,BSS0369,PC-3672,Connect
{K5S9-F8PU60ML-2023EBUM},10/01/2010 09:06:52,AIB0948,PC-8245,Disconnect
{V9E8-A7HF99IB-5300JMYN},02/01/2010 21:12:35,MOS0047,PC-3686,Connect
{U8B8-Z8GZ89TV-0154EWJU},02/21/2010 12:05:47,RRC0553,PC-6672,Disconnect
{Z0H1-U7LJ76ZN-3326OWUI},05/03/2011 08:59:57,CTA0020,PC-3118,Connect
{I5I5-H5MQ69JO-2114QHUV},01/21/2011 12:44:59,IIW0249,PC-0843,Connect
{B9G9-E0QY42JM-4956KAFP},07/22/2010 17:54:18,CTA0020,PC-3118,Disconnect
{W9M6-B8II31FL-7725CFLQ},02/08/2010 14:10:53,QRM0739,PC-7343,Disconnect
{E9S7-T6BQ71KB-7977TKBV},01/22/2010 15:16:10,JMD0520,PC-1243,Connect
{L2L2-W5MS91LI-6554OQPM},07/13/2010 10:08:49,MTB0620,PC-9348,Disconnect
{M5D2-U7MN66MH-7652NCAQ},03/19/2010 17:37:17,BRM0995,PC-0768,Connect
{Q5R1-Z3BS89JI-2822UCFP},09/29/2010 08:43:46,IIW0249,PC-0843,Connect
{E0E6-C8HP10KB-8600TTLG},11/10/2010 21:59:52,BAL0044,PC-4579,Disconnect
{W0R0-Q9IE27SE-3747DLZQ},08/25/2010 13:07:18,ICH0294,PC-8526,Disconnect
{Q0J8-D9DU06IO-2269NRTD},03/03/2010 03:33:26,HDS0367,PC-0576,Connect
{M1F3-E7FD13EB-8347TMNC},04/27/2010 10:58:21,NDM0417,PC-9134,Connect
{Z3L3-Z0HM02YS-0946WMBT},04/12/2010 07:06:51,AVM0947,PC-0285,Connect
{T6D8-G2OC80AD-9972MXBZ},04/05/2010 16:23:20,JJH0613,PC-9171,Connect
{V6I7-E9PG19NN-5084BKKC},01/28/2011 18:54:03,HRL0540,PC-1117,Connect
{R3F0-H4GH68OR-5248LLGX},10/25/2010 11:26:45,QRM0739,PC-7343,Connect
{V8R9-F8WH46VR-5565IOPJ},02/02/2011 10:04:54,KKW0879,PC-2531,Connect
{T2K3-C1EX99YH-7987FVUR},05/30/2010 14:29:24,AJF0370,PC-0148,Disconnect
{V2F2-G4UU82PG-9659AMJK},10/14/2010 09:56:06,BJP0134,PC-0898,Connect
{E9T4-B7FJ52JE-5379RSTK},10/01/2010 13:36:36,CTA0020,PC-3118,Connect
{B3L9-K1BN25ZS-8494KJCU},08/11/2010 08:31:27,HAH0760,PC-1038,Disconnect
{S8M2-S8BC12FJ-8778YMXY},08/21/2010 10:46:22,HSB0196,PC-8001,Disconnect
{P5Y9-J1SN07PG-9631VCTL},03/30/2010 10:09:35,HCM0267,PC-7651,Disconnect
{F6D2-A9UN94TJ-1552TJSU},01/28/2010 10:37:56,VTT0385,PC-5027,Disconnect
{E6A8-S9ZQ64EW-0815THPY},04/21/2011 16:45:22,BMG0917,PC-6688,Connect
{W0C7-O1TJ26AR-1355TAIJ},01/17/2011 13:38:01,IIW0249,PC-0843,Connect
{J4D7-C7CQ70AS-1852GYMO},11/23/2010 09:23:21,ABC0174,PC-5156,Disconnect
{B8F7-J8ZV37IT-9873KNTI},03/15/2011 15:36:57,LBH0942,PC-3640,Disconnect
{T7N0-Y9EM00KX-9933EBXN},04/21/2010 10:05:33,KMB0922,PC-1725,Disconnect
{S2J9-H9YU45UM-3506NEWL},09/21/2010 13:50:38,DLM0051,PC-0166,Disconnect
{D9T1-W2NU06QB-1069MRYI},09/30/2010 10:08:30,ESJ0670,PC-2321,Connect
{Q6Y8-W8JH97IG-6502SMNA},09/16/2010 12:41:52,QRM0739,PC-7343,Connect
{Y4F8-V5XW35CX-2457JFLG},03/09/2010 10:08:18,IBS0836,PC-6382,Disconnect
{I4L5-K6AY13ZH-3758UWOH},06/04/2010 15:47:34,RAR0725,PC-4159,Disconnect
{C6K8-A7MI94HC-9919ZWHY},03/18/2011 15:00:50,MLL0598,PC-0189,Disconnect
{T1T4-S2EF32VZ-4197BFPL},11/18/2010 13:55:48,JMK0099,PC-2363,Disconnect
{I3N1-B8YM85GC-5564ZSWE},02/24/2010 12:48:42,IBB0359,PC-4195,Disconnect
{W3T9-R0ND61EG-7170PJYF},05/24/2010 18:42:33,AOK0844,PC-4659,Connect
{B4C8-Y5ED00SB-0631LZMX},03/02/2011 08:12:36,MOH0273,PC-6699,Disconnect
{B2Y4-R1VB57CI-9650BGCD},08/27/2010 20:04:03,CCA0046,PC-8318,Disconnect
{I7K3-U9LC29QW-3155YNYJ},11/29/2010 09:10:43,MTB0620,PC-9348,Connect
{P3S3-R6MO66AC-4208IZWJ},04/29/2010 09:00:57,XHW0498,PC-9840,Connect
{B9B5-O6YL14UN-5150TTUC},01/27/2011 08:29:21,AJF0370,PC-8651,Disconnect
{L7E8-P4OZ72ZX-6964TVDX},04/12/2011 14:45:57,RSC0089,PC-9929,Disconnect
{T0N5-X1PM74OT-8912BBLX},04/13/2011 17:24:08,SAA0999,PC-4559,Disconnect
{T5N7-W1RC56QT-8441HPMI},03/08/2010 14:48:10,NGF0157,PC-6056,Connect
{I9A5-Y2VI40BD-2171EMYP},03/15/2011 17:46:12,VIA0063,PC-2684,Disconnect
{W4X3-O2EL64SX-4506JONY},08/03/2010 12:18:58,DBB0384,PC-4243,Disconnect
{S3L6-B6KH33IQ-5143EEQF},12/03/2010 15:08:56,THR0873,PC-4804,Disconnect
{D2C1-F9PC55OT-4038XTAD},03/25/2011 15:32:07,BMG0917,PC-6688,Disconnect
{P8R2-M2IZ35VR-6326DVSF},09/29/2010 13:45:15,THR0873,PC-4804,Connect
{K3E6-K1XT78MT-9714KOHK},04/18/2011 14:57:15,DLM0051,PC-0166,Disconnect
{Q8D2-I6RC59DG-2311BZLH},07/15/2010 11:04:59,MBJ0312,PC-5250,Disconnect
{S4G2-R8YB04WU-2102BQPS},12/01/2010 17:30:03,MDH0580,PC-4579,Connect
{G7D7-P6SB49BZ-7729SNST},10/04/2010 16:16:09,BRM0995,PC-0768,Connect
{G7R4-N0RW67HK-0781SGMT},07/02/2010 21:46:08,CCA0046,PC-1377,Connect
{D5K7-L7RG49LO-0359ASUM},05/26/2010 08:33:07,AVM0947,PC-0285,Disconnect
{S2K2-B9EB08LI-1784QDUY},02/11/2010 10:19:11,BSS0369,PC-3672,Disconnect
{G0B4-A4IJ34GC-8313IQSW},10/21/2010 10:13:38,QRM0739,PC-7343,Connect
{A0P3-P8YA40MR-2104KGLM},02/22/2010 16:46:08,QOS0878,PC-2211,Disconnect
{Z7R0-U5UM43DI-4629ZJFD},10/20/2010 16:33:46,HRL0540,PC-1117,Disconnect
{W6O9-I6PV99WZ-0934LZJC},11/03/2010 15:05:49,HVF0067,PC-9939,Disconnect
{C7F1-L6TG74HG-9166YVNI},07/20/2010 02:52:03,MPM0220,PC-0745,Connect
{M3I6-X6CE76WR-5378IIXJ},07/09/2010 13:02:11,LRR0148,PC-4275,Disconnect
{J1D4-Q6VO57HU-5425ORRR},05/10/2011 09:33:46,DIW0118,PC-0174,Connect
{M5V7-S0RM26TE-7596BMKR},04/28/2011 12:46:17,VTT0385,PC-5027,Connect
{K1B1-F7QX90WX-4050GZOE},06/08/2010 10:13:23,MLL0598,PC-0189,Connect
{K9N7-S9TE22PL-8144KCTN},04/22/2010 14:35:06,PSF0133,PC-4925,Disconnect
{V0I6-W0TJ22RS-7160SGDH},01/08/2010 17:27:20,JNJ0556,PC-0576,Disconnect
{J6A1-K1WW55QR-1471KMQS},06/18/2010 12:24:19,MOH0273,PC-6699,Disconnect
{J5M8-G1ZO94TQ-7755CBEI},11/04/2010 16:55:07,HPH0075,PC-2417,Disconnect
{G3B1-P4DP87NM-5384BFUU},07/14/2010 16:27:13,IIW0249,PC-0843,Disconnect
{A5E4-W1SD38IB-5236SCWO},11/03/2010 08:34:05,MPT0376,PC-7408,Disconnect
{P1W9-Z0GD85PM-2486ZVPC},11/01/2010 15:23:17,CTA0020,PC-3118,Disconnect
{T2X6-H1EL23RD-4387CCUL},11/12/2010 15:37:15,CGB0637,PC-8508,Connect
{O0I6-S2UH32YS-1084NFTU},03/11/2010 14:13:57,HXL0968,PC-0623,Connect
{N7E2-T3AI39KK-6607YGWP},01/28/2010 14:14:58,HPH0075,PC-2417,Connect
{W4Z7-K2VC52FY-2922VQWB},01/19/2010 08:08:28,MLM0950,PC-9787,Disconnect
{R2B0-L2BC66FC-7585VPJO},06/29/2010 07:47:54,BEH0615,PC-9461,Connect
{G8X9-X7KL83VR-2412VYSK},01/18/2010 17:38:31,CTA0020,PC-3118,Disconnect
{Y2P0-J1NO68SU-7753MRJS},08/16/2010 03:30:52,BAL0044,PC-7082,Disconnect
{R5F1-H8YI04DZ-3040CZAD},03/09/2010 15:32:20,MBJ0312,PC-5250,Disconnect
{Q0D4-D2NH55QD-1308ZJJV},03/23/2011 16:24:27,MDM0625,PC-4984,Disconnect
{H0X3-J6AE76QQ-3315PKAX},07/19/2010 14:14:00,BSS0369,PC-3672,Disconnect
{N0R5-P7YK82EQ-5526IGSI},07/21/2010 10:55:41,MGS0974,PC-0351,Disconnect
{Q3S7-O6TN33NE-9744QLVJ},01/11/2011 07:09:22,DLM0051,PC-0166,Connect
{M9J6-S9QI41HD-8750EMRO},10/26/2010 14:02:15,CFM0767,PC-4259,Disconnect
{J8C5-O6JL29JE-9244PGYW},03/23/2011 13:44:47,QRM0739,PC-7343,Disconnect
{P7A7-W8MB13NI-8746AVWJ},07/27/2010 16:09:55,EDB0714,PC-6103,Disconnect
{G3Q4-O9MH22FV-2800EZJX},04/05/2011 12:00:38,HCM0267,PC-7651,Connect
{B4I2-V8ZE42XR-3989MUIV},04/30/2010 12:23:15,CQW0652,PC-3449,Disconnect
{Q1B5-D1DF21XF-5213SFRP},05/13/2010 12:32:51,THR0873,PC-4804,Disconnect
{M7I7-H5GD85UM-1459WOBR},11/29/2010 10:48:12,BMG0917,PC-6688,Connect
{B4X6-C7WD70OI-4147CSGV},03/08/2011 17:17:20,JDF0593,PC-6301,Disconnect
{U0C7-B1LM59WR-4583JDRS},09/16/2010 18:48:10,VCC0396,PC-4582,Connect
{N5E6-O4LW76PP-4077ZNKZ},02/17/2010 08:19:55,LBH0942,PC-3640,Connect
{X8B6-S0AV24FI-3855AMPP},02/17/2010 13:36:24,DPM0423,PC-2567,Connect
{B0A9-Z5HC10IJ-5523GGOT},01/07/2011 14:18:16,MLL0598,PC-0189,Connect
{E2V5-H0FP51IM-7285HMXW},09/09/2010 08:04:12,JBD0616,PC-1479,Connect
{M2P5-N0RE13WS-4530ALSC},02/02/2010 15:45:08,BMG0917,PC-6688,Connect
{U2E5-K1IG69YM-1712DEFW},05/11/2010 13:37:55,THR0873,PC-4804,Disconnect
{Q6Y2-H3YK15FL-2942ZACU},09/10/2010 13:59:01,BDI0533,PC-5883,Connect
{T6U9-C9YR53AO-4937GNZU},04/15/2011 17:05:18,BTR0403,PC-8277,Connect
{P1Z5-C1ME92AZ-4783PURQ},12/30/2010 10:15:24,DBB0384,PC-4243,Disconnect
{C6X0-Y2OO30AK-8342QRGP},01/13/2010 04:33:13,IBB0359,PC-8267,Disconnect
{D9K3-C9XX21ZF-6425ODJI},01/26/2010 13:35:42,LCC0819,PC-8192,Disconnect
{B7N8-G8TM74PO-7982DBFO},10/01/2010 14:43:08,CEJ0109,PC-6980,Disconnect
{B1H3-H9IX34WJ-9496NJDT},09/13/2010 16:23:06,RHO0732,PC-6232,Disconnect
{D6X1-A8RH06GQ-9696CKTP},02/18/2011 16:06:38,NWT0098,PC-4667,Connect
{X1O9-K1RZ68CK-1390PGXP},01/11/2010 14:59:53,WIF0691,PC-6390,Disconnect
{I4C5-B5KV02TN-0163TMZX},04/19/2011 16:16:39,HWW0436,PC-8391,Connect
{C2N0-J4EI69BO-0226AQEW},11/04/2010 10:12:37,ZKS0899,PC-8517,Connect
{X6S8-Y9PE70MO-0159GWWN},07/28/2010 14:18:12,OCS0865,PC-8309,Connect
{Z7G6-U8EL26KD-1310LCOW},09/29/2010 15:24:54,IBB0696,PC-4289,Connect
{B4X0-P1WB64EK-4792ITZR},03/24/2010 09:08:50,AAF0535,PC-2408,Connect
{H4Z2-Q0CB14NC-0607XYHL},01/07/2010 15:09:41,DLM0051,PC-0166,Disconnect
{S4Q0-U9IU20SN-3233IMEU},09/25/2010 16:15:00,BRB0355,PC-9896,Connect
{R3L2-S4BU59LA-2665ZITR},03/05/2010 14:58:57,MBJ0312,PC-5250,Disconnect
{W5O2-O8RE19OH-5540FCVM},08/13/2010 15:13:45,BRM0995,PC-0768,Connect
{J7G7-L8FK93JR-3591MXVB},08/16/2010 07:42:48,IBB0359,PC-7998,Connect
{W1C1-L2JR75WT-3522KQVO},08/05/2010 09:05:28,IIW0249,PC-0843,Disconnect
{C6J2-Y8CS01SJ-3178INKY},02/28/2011 13:36:44,ESJ0670,PC-2321,Disconnect
{P8U4-J2XP55FC-7793OQLD},09/30/2010 17:05:55,SAA0999,PC-4559,Connect
{S1C7-C3UU77EU-0794VTEO},04/28/2011 07:47:52,HPH0075,PC-2417,Disconnect
{N9G1-O6OB28VT-3569TMMA},06/29/2010 09:33:30,ABC0174,PC-5156,Connect
{H2W2-I9QM48MY-6704VZIF},09/13/2010 11:12:09,LBH0942,PC-3640,Connect
{U4D5-K7QK59MS-6947YWSM},12/16/2010 11:40:20,ZKS0899,PC-8517,Connect
{K7W6-T8OC34EU-9773NJDD},09/07/2010 11:53:46,BSS0369,PC-3672,Connect
{I3S0-F0QD71SF-1057ITOD},03/12/2010 12:26:44,MLM0950,PC-9787,Disconnect
{E0W7-C6JU57NQ-3374EWIG},02/03/2010 12:30:37,CLB0774,PC-7029,Disconnect
{C1V9-T5RO45TF-5819ELNL},04/08/2010 13:31:13,THR0873,PC-4804,Disconnect
{T1Z6-J6HO06RQ-6648QOZQ},07/29/2010 11:06:19,ZKS0899,PC-8517,Disconnect
{S3E6-P3QM74NN-9916BHTX},06/11/2010 14:08:20,CLB0774,PC-7029,Connect
{W6G7-C5IY16QQ-1521BLDS},07/15/2010 10:38:56,IIW0249,PC-0843,Connect
{Q9S8-E9MO17JJ-6973BUBF},07/12/2010 23:25:27,IBB0359,PC-7695,Connect
{P8N0-X1FN75ZD-7002BMBP},03/04/2011 09:28:18,IBB0696,PC-4289,Connect
{I6D9-E8LN31QA-3845KKHP},03/01/2011 13:12:28,DLM0051,PC-0166,Disconnect
{U1A7-D1EO99FA-3592VTOQ},02/08/2011 12:28:51,MOH0273,PC-6699,Disconnect
{E2X4-C6RF78VR-9665VSLV},06/17/2010 15:49:23,GZC0735,PC-8219,Disconnect
{C8O4-S3DF27PJ-0965WOSW},04/19/2010 12:38:17,HCM0267,PC-7651,Disconnect
{P5G2-J6CA08VB-5417OXWZ},07/13/2010 12:57:05,ICH0294,PC-8526,Connect
{J1Q2-D7ZL05LU-7779PORK},06/10/2010 16:38:44,VSS0154,PC-6055,Disconnect
{R3C3-V8YW46XK-6129FQNU},07/21/2010 13:37:20,BWP0202,PC-7445,Connect
{R1A8-E6DO91AC-6137KYIO},07/19/2010 16:36:18,LCB0664,PC-3196,Disconnect
{N4M3-V5XR20HX-0445PEQY},07/26/2010 13:09:56,BJM0111,PC-6866,Connect
{K0C2-G6EH25GE-4296REMF},02/04/2011 15:34:06,FSC0601,PC-9066,Connect
{B5T4-T0QS03TB-8409ZUDT},05/03/2010 11:44:18,SAA0999,PC-4559,Connect
{X9Q6-T2CZ36BO-3831KVFD},02/07/2010 15:56:28,BQS0525,PC-0269,Connect
{M1S4-U6WS90CV-5488EZVY},04/12/2011 12:12:57,WXH0872,PC-9460,Connect
{G5T5-Q0UA96BN-3244LDDZ},08/02/2010 10:32:43,JNJ0556,PC-0576,Connect
{W9R5-K3IF26EV-5868XAGZ},05/03/2010 11:41:48,MDM0625,PC-4984,Disconnect
{O7O5-W2CH68PP-8465GFXL},02/02/2010 14:59:51,ZKS0899,PC-8517,Connect
{L9X8-N6PP32DW-8221PDOZ},06/21/2010 12:43:23,DBB0384,PC-4243,Connect
{A7E7-H2PU57FQ-0043THNG},10/22/2010 16:26:09,CWR0502,PC-3737,Connect
{C3Y2-C8OB57UN-5383GRSP},04/06/2010 16:13:57,JDF0593,PC-6301,Connect
{X9H9-W5NO42DH-8740NYHI},06/28/2010 17:37:12,HRL0540,PC-1117,Connect
{S4S5-I0AM72NF-7919FFGN},07/06/2010 13:24:40,HCM0267,PC-7651,Disconnect
{M9Y3-J3KA38BI-6930BIQC},05/27/2010 11:32:37,KRL0501,PC-7206,Connect
{F8L2-B0AO44WM-0640BHJE},07/06/2010 08:22:14,AJN0607,PC-8303,Connect
{F4L7-V2GQ82OL-6802OIVQ},03/05/2010 10:29:08,AIB0948,PC-8245,Disconnect
{T7I1-C1YA92PR-5879OUBY},10/31/2010 09:13:34,NGC0058,PC-7558,Connect
{C2V3-D0KK38JG-5628YWCS},05/29/2010 12:57:26,LBH0942,PC-3640,Connect
{M9E0-W6IA08IK-8414RMWE},06/01/2010 21:22:04,MOS0047,PC-5110,Disconnect
{X3C6-H6ZP89PS-0749MOAE},08/31/2010 10:29:51,VTT0385,PC-5027,Disconnect
{B7U9-F7RM07YG-8343GCMS},01/28/2010 15:36:52,JDB0169,PC-7502,Disconnect
{E9Z1-N6KK53SR-7439PJKE},01/03/2011 17:56:06,BJM0111,PC-6866,Disconnect
{H3B6-G1CF79LE-9486UCBV},03/04/2011 12:56:38,AJF0370,PC-8651,Disconnect
{N4H6-X4GA64WH-3414TGSL},05/24/2010 13:38:49,RUM0880,PC-8592,Connect
{Z3E9-X8LQ68KJ-2912GNCM},01/05/2010 10:43:06,XHW0498,PC-9840,Disconnect
