id,date,user,pc,activity
{U4X1-G2OQ82SP-1314FPSO},01/30/2010 07:00:00,LRR0148,PC-4275,Logon
{Y9B7-Z7DF11QC-3490ZGSR},12/28/2010 07:42:19,AJD0074,PC-4124,Logoff
{S4Q9-W2WA35EG-4518WAUS},03/29/2011 07:52:00,KWC0004,PC-2017,Logon
{O8I5-N3AX32ST-6855XSZX},06/18/2010 08:04:00,GMF0738,PC-4204,Logon
{H3Z0-Z6QY54RI-6207IWOC},01/15/2010 08:03:00,SSG0250,PC-6809,Logon
{I6M6-E0TH06YC-0315AFUE},03/04/2010 07:06:00,PMC0328,PC-7219,Logon
{I8T2-E1GB18GT-8183OOAR},07/28/2010 17:13:00,ROB0272,PC-6933,Logoff
{A8E8-O1CL74WI-8408QLLI},01/10/2011 11:28:15,WIF0691,PC-6390,Logon
{A3T0-L5JQ55KX-1987SGHZ},09/01/2010 22:49:48,JRS0362,PC-5083,Logoff
{X2B2-O7IG47PQ-6006CXSE},10/11/2010 07:50:00,AAL0706,PC-5282,Logon
{J9O4-W7EF72PO-0253KFDM},03/24/2011 07:30:00,EWH0191,PC-4545,Logon
{X8P8-W8SN88WY-8275UNAX},11/18/2010 16:12:00,DTP0379,PC-4861,Logoff
{B0T7-N7WR21NG-2864JAWJ},02/24/2010 17:45:00,THR0873,PC-4804,Logoff
{Z5A9-O7HN34JE-6573TRPB},07/13/2010 07:02:00,JGM0934,PC-3301,Logon
{V9U1-Z1IE05ZW-8153EMHE},10/14/2010 08:20:00,UAD0771,PC-2499,Logon
{J7K7-D8MX74ZM-3213EBGF},08/06/2010 08:00:00,RDT0424,PC-3742,Logon
{T0A5-S8PO46QT-1443KZXC},05/05/2010 17:33:51,MSH0040,PC-9777,Logon
{P9D2-V3RA84DN-5158GFEJ},03/04/2010 18:48:00,SBK0161,PC-5599,Logoff
{D8E4-K3MD74PV-5004COZM},11/04/2010 16:14:00,MAR0955,PC-6793,Logoff
{F1F2-P1SE74VG-8639AHAZ},02/06/2011 18:06:00,SMH0291,PC-3571,Logoff
{W7X3-U5HG77HC-0828IZKX},11/24/2010 07:21:00,YDN0198,PC-5376,Logon
{O3R5-O6YY44RG-7457XGTT},02/23/2010 09:00:00,GCS0518,PC-2125,Logon
{Y6Z1-L0VB81QF-3184ZYQQ},07/07/2010 07:53:00,CCM0855,PC-5382,Logon
{S5T4-P5QG32VS-1185LERO},02/26/2010 11:42:12,RHP0484,PC-6499,Logon
{K0W0-P2LZ48LZ-4724SYAJ},05/11/2011 08:54:00,RNL0695,PC-6581,Logon
{L9A9-D1GZ07RA-1551BAKN},05/04/2011 21:30:00,GTD0116,PC-5312,Logoff
{Q3F4-Y6HW38JW-4181KQNZ},06/25/2010 16:47:00,MKG0711,PC-2368,Logoff
{S3D8-V8NP26QF-6991MOGR},03/18/2010 08:28:00,MLL0598,PC-0189,Logon
{O8R5-Y7BF63ZN-0170QVNX},02/10/2010 00:15:08,LBC0356,PC-0745,Logoff
{Z0W1-A3JL08JK-5208NHLW},09/27/2010 13:38:15,WDO0870,PC-9714,Logon
{D1C0-M3GT57XK-6430JJNG},07/19/2010 06:34:15,ACC0042,PC-1949,Logoff
{B6T6-V2BR88CH-4120UPXM},07/12/2010 08:00:00,LLV0602,PC-5562,Logon
{J9E8-C4XN42II-2286NXTR},05/17/2010 07:26:00,JSH0330,PC-5423,Logon
{H7B2-A3IT21SM-8179NZCH},06/18/2010 08:32:00,MAH0149,PC-6756,Logon
{O3V6-L3JA40LA-8237FSPG},02/03/2011 19:23:00,ECR0822,PC-0779,Logoff
{T9H1-H2ED50XK-4204HFLE},09/24/2010 18:50:00,AIP0394,PC-3942,Logoff
{I3N8-A7HF62DR-2906TIEK},09/24/2010 07:45:00,KQC0708,PC-1622,Logon
{X6A0-P9RH04MC-4463SCAP},09/23/2010 16:29:00,JSA0775,PC-3587,Logoff
{W5L0-S2OR71ZV-9830WKYP},02/08/2011 08:30:00,JDF0593,PC-6301,Logon
{S4C8-U1RD16JZ-6977KWLB},01/22/2010 18:06:00,BDB0453,PC-1949,Logoff
{U8Z6-L6GA08DR-2584LOGP},11/26/2010 16:15:00,ESJ0670,PC-2321,Logoff
{B7U9-W5QQ55YN-0645TOHY},08/21/2010 12:43:14,SSJ0784,PC-0840,Logon
{Y2W0-V3OP32WN-7638CCKJ},12/17/2010 08:34:00,CHM0821,PC-7933,Logon
{Q4M2-B4YM21XV-9526UBXN},12/03/2010 16:18:00,ILH0958,PC-2181,Logoff
{D2I1-Y6ZZ71BR-1844XXNL},02/26/2010 18:16:00,KJM0887,PC-7695,Logoff
{B4M1-G4KE55IG-4465OXBK},02/15/2011 16:43:00,SAB0781,PC-8466,Logoff
{Q8T1-M8EH16HT-5091NECG},02/10/2011 18:17:00,IBP0883,PC-8494,Logoff
{V8E8-X6YX41SZ-1567FHNK},09/24/2010 07:48:00,PLH0715,PC-0653,Logon
{O5E5-A9GI75EE-1333FLOK},09/29/2010 11:30:31,BTL0226,PC-4534,Logon
{H8O3-Q5GY71DL-6850FFSA},09/15/2010 15:40:23,SED0886,PC-4124,Logon
{W4M7-I2VQ82YF-8973KUJI},01/21/2011 09:17:00,SDB0106,PC-2046,Logon
{K1F6-A7MC87NA-4171FCNF},02/15/2010 20:35:00,BBH0810,PC-3014,Logoff
{C8W6-B1SU38FD-3096YPHH},09/10/2010 08:41:00,GCS0571,PC-8290,Logon
{G6V4-J2YH09ZE-2384THFN},01/15/2010 07:03:41,PID0426,PC-9427,Logoff
{O0F3-D7SY65AS-1391JLGD},02/23/2010 16:59:00,GQP0743,PC-8354,Logoff
{R0Y3-Z1KT29QE-3784LFDT},02/11/2010 16:28:00,IBB0359,PC-4195,Logoff
{X3B6-O8MB38LL-8882QKQK},01/28/2011 08:20:00,FDE0117,PC-1772,Logon
{R9B0-Q9ZZ49MR-6915WQML},11/22/2010 07:24:00,CJK0200,PC-0925,Logon
{M6W8-N3YU66US-2835EWPH},03/17/2011 15:55:00,BBG0325,PC-6609,Logoff
{R6F5-G2KQ35JX-0586BAYT},02/01/2010 07:59:00,QOS0878,PC-2211,Logon
{A6C5-Q9RJ14VQ-3305RBAY},12/15/2010 07:17:00,QNF0205,PC-0683,Logon
{B9X0-U6AV82VJ-7047JGBW},01/03/2011 07:49:00,NAF0033,PC-7609,Logon
{P7T2-M4FN46YM-0960OIIN},02/14/2011 12:46:31,KMW0545,PC-3962,Logon
{N8O2-D3ML60ZK-5946RXYG},01/27/2010 19:38:00,WGR0833,PC-6101,Logoff
{H0A0-H2ND78WK-4227TAAN},07/16/2010 16:11:00,WPR0368,PC-9842,Logoff
{Q0P9-W5AX63LA-5965CBSR},04/04/2011 12:46:52,JMK0099,PC-2363,Logon
{V2S0-X1IW62CK-6534WQSS},05/28/2010 08:21:00,SAB0781,PC-8466,Logon
{Q5Z7-G8RQ81JP-1251PHYJ},05/07/2010 18:08:00,CRO0027,PC-0216,Logoff
{H0E5-K8IV33VQ-0707VJNQ},05/03/2011 21:16:00,LAF0991,PC-4973,Logoff
{R0B0-F5GW03KK-8233PREY},05/14/2011 07:07:00,LAP0338,PC-5758,Logon
{P1C4-W6DV42FF-5155BZWQ},01/04/2011 08:20:00,TSM0363,PC-5735,Logon
{E6G9-D2UB54UN-9260LRKN},05/11/2010 07:07:00,TVS0050,PC-2174,Logon
{X3Q0-M8OI42MA-8288RNNM},05/03/2010 08:00:00,RZC0746,PC-7500,Logon
{L7R1-I6BF62SX-8898MMRQ},04/06/2011 07:42:00,FGW0853,PC-8055,Logon
{G7J2-B3AL02YZ-2303BQVX},09/27/2010 07:32:00,PEV0323,PC-7236,Logon
{R3U7-M9OJ49NS-3810NNCB},02/22/2011 08:00:00,BSS0463,PC-9166,Logon
{E1P9-X4FN34OR-4034UXQA},05/06/2011 07:21:00,NIH0969,PC-3978,Logon
{O8S6-Z2IW92MU-9499BPLQ},05/04/2010 07:56:00,RLB0719,PC-6776,Logon
{M8U6-I8ZI73VD-2939DOJN},02/01/2010 18:01:00,HSB0196,PC-8001,Logoff
{B8J2-K3OD55GH-0491VKJJ},05/14/2010 07:01:00,BLL0929,PC-7375,Logon
{D9Y5-O0UB22ZR-6604OAOX},05/25/2010 18:03:00,PKB0281,PC-2110,Logoff
{O5Z3-O5DQ86YZ-6352UVIM},03/01/2011 18:06:00,HCC0344,PC-2768,Logoff
{H6R0-U7DX27UA-6803FCZU},02/08/2010 16:14:00,FXF0957,PC-4176,Logoff
{N2Q0-M9PI61YU-7063OLWP},11/15/2010 14:15:15,AOK0844,PC-4659,Logon
{O0P8-I1DH21JX-3506WPFH},02/03/2010 18:08:00,AOS0987,PC-5702,Logoff
{B8S0-R7RJ60CE-2702GOFI},03/14/2011 08:20:00,NAH0503,PC-8267,Logon
{R7H8-Z3ZT13DZ-3159XCCT},03/21/2011 09:17:00,OKC0107,PC-3932,Logon
{Z6N4-A2OF99MR-7283GQDJ},06/10/2010 12:51:51,IRM0931,PC-7188,Logon
{W2R3-F2JW23TH-1969KBCN},12/16/2010 17:00:00,ARA0252,PC-4886,Logoff
{X7A3-M6FF81JY-1959TFXC},04/14/2010 06:05:12,JAV0361,PC-1377,Logon
{R8E6-T1LQ47VS-7955YIOB},06/29/2010 07:32:00,BAL0044,PC-5179,Logon
{B2G0-M5UM07SW-3644ZPVD},02/22/2010 08:00:00,JAM0382,PC-1805,Logon
{H2S7-E1QR52AZ-0057UHGV},02/03/2010 09:16:00,CEJ0109,PC-6980,Logon
{O7V6-T9MI71EJ-5164ETSZ},05/12/2011 07:25:00,HLM0933,PC-5242,Logon
{X7A5-D1BC76RE-8419WXQM},02/14/2011 17:29:00,IMB0481,PC-8761,Logoff
{Q6E6-D9UA55RK-8690DULT},08/31/2010 19:28:00,MNR0829,PC-2479,Logoff
{L6M4-I9CS46AA-9041OPDV},07/21/2010 07:05:00,CAM0102,PC-6247,Logon
{I2X2-M4ZB53YH-1740OHAD},12/02/2010 06:16:41,MSH0040,PC-4556,Logon
{Z7Y9-J5GJ26GU-2988XTRN},04/07/2011 09:12:00,MIB0904,PC-7811,Logon
{L6F5-K5MG89YK-8964JIJO},12/31/2010 16:44:00,JKJ0698,PC-1917,Logoff
{K5J2-C3OA99QG-7468QHYO},10/04/2010 08:25:00,CHM0821,PC-7933,Logon
{V3A9-S8BX90BJ-7076UDAN},04/23/2010 08:32:00,CIG0052,PC-7903,Logon
{H1W6-I9LP51LD-5508ECZP},04/05/2010 01:50:34,CBB0365,PC-4405,Logoff
{G3U4-I7HT31RG-1470TUAB},02/02/2011 13:31:39,IUY0279,PC-9140,Logon
{K4P5-S0FP32BG-8977BEJJ},12/20/2010 07:59:00,HKB0418,PC-3651,Logon
{K4R3-B7ZQ40RG-2302UVOT},06/18/2010 12:50:54,DTP0379,PC-4861,Logon
{U7K8-S5YU32TL-5536MZSR},03/04/2010 09:20:00,HGN0287,PC-7865,Logon
{C9K9-Y0HX19SN-0835EZXJ},02/15/2010 17:39:49,SGB0140,PC-4124,Logon
{E8F9-O1GA97BV-0616AQON},02/19/2010 17:06:00,RHO0732,PC-6232,Logoff
{L2T3-J8YI74JF-8707ZYBN},01/25/2010 16:25:00,MAR0955,PC-6793,Logoff
{M0G3-L1SL38HR-8285YHYH},03/31/2010 18:08:00,GCL0016,PC-9408,Logoff
{R8D6-G2MU46LP-4792KUZU},09/20/2010 12:30:22,PMC0328,PC-7219,Logon
{H6E8-K7XM53GD-0848BNWX},07/02/2010 17:58:00,JCW0858,PC-2381,Logoff
{I9Y3-Y7YG83PE-3570HPML},10/19/2010 14:10:14,FIR0920,PC-4124,Logoff
{O7B9-C8VW73NW-3676GBBS},02/10/2011 08:30:00,FRR0832,PC-0751,Logon
{N5W0-C6PY70YG-9615JKGN},02/24/2011 07:56:00,RVC0232,PC-4469,Logon
{E0I5-Z3SK49OJ-6292LPDP},01/07/2011 07:53:00,HIA0414,PC-6971,Logon
{E0E9-S1UT15KL-1688NCCJ},02/19/2011 08:02:00,IIW0249,PC-0843,Logon
{J6M6-G7IU10OG-2514DMJA},11/22/2010 07:18:00,LBH0942,PC-3640,Logon
{M1I0-T9DM87DF-7837YFYX},07/23/2010 12:47:50,ZDW0859,PC-2066,Logon
{O0T8-Y7RR21OQ-1249FYVB},08/24/2010 15:56:00,HTH0007,PC-8851,Logoff
{S2U1-M6MJ36ZO-4405FKJW},01/05/2010 16:27:00,FOB0756,PC-6204,Logoff
{B3W2-F1EX10XO-5910EBLR},01/19/2010 18:44:19,KCF0045,PC-7941,Logoff
{R6Y0-D0OW73GS-1579BHFY},05/12/2011 19:10:00,ADF0397,PC-7527,Logoff
{T3Z1-O2BD38YP-7586PTWD},12/02/2010 07:47:00,PDH0716,PC-0379,Logon
{I9P0-I9GV40NN-7781CZMO},02/03/2010 18:30:00,TJG0582,PC-9311,Logoff
{R8Q3-Q9IJ16MM-3863BXKV},01/05/2011 17:55:00,BHW0458,PC-2077,Logoff
{R8V4-M9OZ45UW-8922YVJU},10/12/2010 10:11:49,IRM0931,PC-7188,Logon
{X2Q7-P4XY52LU-2802VMML},02/09/2011 07:03:00,AHC0142,PC-8893,Logon
{B1D4-V7OW94CM-3653OZCX},05/11/2010 19:17:02,SOB0360,PC-9460,Logoff
{K9J2-L2VG71RF-7012JWNK},08/06/2010 17:04:00,HAD0246,PC-0926,Logoff
{K5M4-O4QR56JY-0838YAEX},04/23/2010 08:02:00,EGD0409,PC-3263,Logon
{F6Y5-K3IG06GO-0002KPRX},02/23/2011 17:23:00,JIM0095,PC-9328,Logoff
{R5A3-A8TG67EZ-1715VGSW},11/01/2010 18:15:23,JAJ0849,PC-4124,Logoff
{C8D4-E1MQ38DN-5945HXIR},03/02/2010 07:49:00,LNS0989,PC-8884,Logon
{B0W4-J0DE49NK-0741QADU},03/16/2011 17:09:00,CMM0487,PC-9800,Logoff
{U9A5-P4FC14DP-4913ALNT},10/25/2010 21:13:00,TLK0993,PC-2064,Logoff
{S6R6-O7DI93XO-2134OXVY},07/20/2010 19:28:00,MSG0839,PC-3227,Logoff
{J3X7-M3KK65WT-2808BEVG},05/03/2010 09:01:00,LJR0523,PC-5162,Logon
{O1D9-V5WD78OT-9794BQHX},01/15/2010 22:34:44,SOB0360,PC-9508,Logoff
{U0A6-V4LS65HK-4642IQVS},02/24/2011 12:01:55,ZDW0859,PC-2066,Logon
{J0N9-C3FT15TA-5948EEIG},02/11/2011 07:58:00,CKD0680,PC-6282,Logon
{J1W9-J2VC73VN-9484IEDE},02/10/2011 23:45:42,AJF0370,PC-3505,Logoff
{O6E7-R1FE86PG-8177ECEN},05/25/2010 11:43:18,MTB0620,PC-9348,Logon
{J7O6-Q3KE63YF-7490JLHD},05/06/2010 08:37:00,PAD0773,PC-3959,Logon
{G4L4-E3KH71AT-3350FHBV},07/14/2010 18:15:00,HGN0287,PC-7865,Logoff
{H6G0-Z7ML39BS-2709EWUH},05/25/2010 08:32:00,AWM0764,PC-6786,Logon
{I3J9-F9YS17JO-4131RQGD},04/18/2011 07:01:00,ROB0272,PC-6933,Logon
{M4T1-B0QU74YQ-1835LQKP},01/12/2010 07:04:00,PGH0184,PC-7756,Logon
{Y8F9-D9XU84OL-6680HTNB},04/09/2010 16:51:00,HKR0628,PC-6269,Logoff
{P2B8-O7RN65JL-0741CTFW},04/19/2010 08:27:00,WGR0833,PC-6101,Logon
{Z9I9-Q2BX98CX-6071NGEM},02/01/2010 18:14:00,SXM0895,PC-5673,Logoff
{Y6W8-N0JK88OJ-4839FLRV},01/06/2010 08:08:52,GKO0078,PC-4124,Logon
{N2E2-X4XX68IT-5854KBZK},04/18/2010 18:11:00,HSB0196,PC-8001,Logoff
{P2H2-C4DP27LO-2378ECPQ},04/27/2010 18:00:00,NCK0421,PC-6960,Logoff
{F9J6-M5OC35HP-0808GFXT},10/01/2010 17:58:00,GAF0570,PC-0474,Logoff
{C8F4-T8QF93NB-1144QBUS},06/08/2010 08:32:00,BWH0813,PC-5110,Logon
{M5E7-O0RX46EU-9967GGUF},08/31/2010 08:30:00,NKH0807,PC-3000,Logon
{A8K6-F6LC05CO-7934LNXE},10/05/2010 07:55:00,HIW0536,PC-5425,Logon
{P5X4-H7ZF27NB-3897SMTZ},02/09/2010 12:52:46,UFK0208,PC-3343,Logon
{F2D6-B8QG18RV-6718BJYP},04/26/2010 16:14:00,FKB0163,PC-5087,Logoff
{W7K5-Y6ZN32FB-3997XFDH},02/03/2011 07:18:00,XAA0104,PC-7435,Logon
{L5S0-D6AS44OB-9655EVYM},04/19/2010 08:15:00,ADD0846,PC-4109,Logon
{F5Z5-F3VJ15CS-5282OVER},11/19/2010 09:20:00,TLK0993,PC-2064,Logon
{U8S5-H8QO48WZ-7949TUAA},09/08/2010 08:01:00,AIS0405,PC-8105,Logon
{M9Z1-L9RA47AI-1851EMDP},03/29/2011 06:55:00,HTH0007,PC-8851,Logon
{B8Z5-X6SK28XD-4228WVOO},02/02/2010 18:10:00,ZKS0899,PC-8517,Logoff
{I0J8-K1PW60KR-8894RICM},02/01/2011 18:57:00,DZC0228,PC-7478,Logoff
{K3C4-J7UD67YK-7740CUMW},06/30/2010 18:12:00,DFH0188,PC-0205,Logoff
{W3D4-G8CS54IC-1349IDNU},03/01/2010 10:02:12,KBP0008,PC-4124,Logoff
{G9Y5-B3WR38IY-9477FKKX},02/15/2010 08:02:33,DFR0218,PC-9353,Logoff
{S6Y4-K2TK10UL-7367TEQP},08/18/2010 07:47:00,ZDW0859,PC-2066,Logon
{R5J8-B1WH36FJ-1295PTNH},08/17/2010 11:04:24,NDM0417,PC-9134,Logon
{I0J2-N3RX59LG-5262XRHB},02/17/2011 13:19:20,NUL0471,PC-2085,Logon
{B7I6-T0RD15FV-7132AZRM},02/03/2011 13:10:41,KES0729,PC-0795,Logon
{X9O1-W3MT33EY-7901WPVJ},09/20/2010 07:13:00,DRR0162,PC-5168,Logon
{L7Y3-M0RU01PO-7624YKEL},12/14/2010 17:03:26,JRS0362,PC-4030,Logoff
{F0J3-D5YQ51QO-6971BCFQ},05/28/2010 18:15:00,HKB0418,PC-3651,Logoff
{Q9C2-R2WW36IT-9487HXIY},01/04/2011 07:53:00,WXH0872,PC-9460,Logon
{U8W8-F2YX12CD-5620ZPTU},11/15/2010 19:28:00,IHK0841,PC-0177,Logoff
{L0E3-T7OE11LN-9732WTFV},02/01/2010 08:10:00,BTN0061,PC-3682,Logon
{M7W6-M0RY65NF-0540AOVY},09/09/2010 08:00:00,CUD0795,PC-7779,Logon
{F4F2-I6JS47KT-5946ALCF},03/15/2011 19:13:15,EIS0041,PC-3285,Logoff
{S9C1-G9GD57KC-7389OZWX},02/19/2010 17:54:00,LTS0860,PC-1651,Logoff
{P6V9-L7VK31ZY-0847UXKC},02/10/2010 07:17:00,DOL0332,PC-1109,Logon
{H5A8-S2EE27FK-0579FLMK},02/22/2010 11:14:15,HMM0108,PC-8052,Logon
{L9K6-W5LE12TK-8760KCEY},05/17/2010 20:10:03,HDS0367,PC-1279,Logoff
{M3H4-R0RA08UG-9442AKJO},11/12/2010 09:07:00,HWH0646,PC-8087,Logon
{M6Y4-Z1EK83FU-0344GTBQ},12/15/2010 17:09:00,MKS0204,PC-5102,Logoff
{D7M4-C8NC04NF-9720GFJL},12/10/2010 16:02:00,CAB0388,PC-6165,Logoff
{A9I7-W6DO54AX-5903EEFJ},04/14/2010 08:49:00,FRL0511,PC-2191,Logon
{V9U5-U2WP84PP-9563WNCW},04/08/2011 07:57:00,HAM0985,PC-9010,Logon
{F7S2-H4NY97NY-9889YSAV},05/10/2010 08:45:00,IAR0694,PC-2804,Logon
{J1H4-K0JM69WE-2009XDWM},06/29/2010 18:56:00,ASG0692,PC-0164,Logoff
{G3N8-Z7JP28JC-5484STET},08/25/2010 09:25:00,HWH0646,PC-8087,Logon
{Q2G8-B3VO79DG-4838BMUJ},01/10/2011 21:10:00,KMS0657,PC-4761,Logoff
{G9O6-A2NR46SW-4494HQGA},01/06/2011 09:56:52,NGF0157,PC-6056,Logon
{S5K2-J4QB95VN-6754CAMT},12/22/2010 08:33:00,HBB0056,PC-1281,Logon
{N9J9-S0MA02XC-3757FZOL},07/14/2010 08:19:00,JKB0126,PC-1648,Logon
{Q3N1-J1KF10AZ-9071IUHT},03/15/2010 17:16:00,SBN0495,PC-9658,Logoff
{Y3D7-K8CQ05CZ-2498XAZX},07/12/2010 08:23:00,JSA0775,PC-3587,Logon
{S7L8-W9XD57UM-1483LUHO},01/27/2011 20:37:42,KCF0045,PC-9245,Logoff
{M3W9-V2EV93UD-8052GDXQ},03/30/2010 15:20:00,BSB0990,PC-8932,Logoff
{U1Q4-T5JU71PF-7367SYIS},07/28/2010 15:28:00,SJF0094,PC-3559,Logoff
{I3V8-A2KX30PL-6375HQZK},06/02/2010 15:05:00,PBP0002,PC-4071,Logoff
{Y1O3-U2QK65LH-7000SFXP},12/28/2010 17:06:00,RZC0746,PC-7500,Logoff
{I5X2-F0SZ61JF-2001XOHC},07/27/2010 16:13:00,RKF0164,PC-4418,Logoff
{S1B7-K2VH45IU-5546PTBG},08/09/2010 07:48:00,PBP0002,PC-4071,Logon
{E2W9-V6DE78JX-9135MCGW},10/21/2010 15:45:56,JMK0099,PC-4124,Logoff
{V3B4-F1QK14HT-0666EYLG},12/29/2010 19:17:00,NHE0919,PC-8457,Logoff
{L3T3-E2QZ36YL-6273LXHI},05/20/2010 23:00:51,KJP0371,PC-2343,Logon
{E0K8-S5JX57JH-8820DZFF},03/04/2010 07:54:00,RSC0089,PC-9929,Logon
{Y4Y0-L8UY18VI-6340QNDN},01/12/2011 18:08:00,MJS0890,PC-5016,Logoff
{E3Q4-A1EN73AT-0278BVEX},05/09/2011 15:41:00,UFK0208,PC-3343,Logoff
{E1J4-Q3EA20YH-4786DARR},12/16/2010 17:57:00,SDF0017,PC-1476,Logoff
{L9T6-T9MQ72GX-3013WMFP},01/08/2010 16:43:00,WAS0254,PC-0470,Logoff
{N3A3-L2JH58RO-3008CRRC},05/11/2011 22:48:53,CBB0365,PC-1099,Logoff
{U3B4-X7WZ84HN-0687CIRA},03/18/2010 19:06:00,ENC0234,PC-7145,Logoff
{S9I9-M9GX59XT-5181RAUV},04/29/2011 07:33:00,YCE0983,PC-3764,Logon
{Z3C8-X1ZF65XB-6749MMUN},08/24/2010 07:03:00,SRH0155,PC-9919,Logon
{A3X0-M1UZ46KC-6125OCXV},02/16/2010 07:18:00,DHM0937,PC-7941,Logon
{P1H8-Y8WN16LZ-4954ZUPJ},07/21/2010 17:54:00,RUM0880,PC-8592,Logoff
{Q0F1-H1HA33NC-8554RCUP},10/12/2010 09:26:00,EZT0640,PC-1069,Logon
{K6R6-A4HH12UX-2601WQOV},03/11/2011 19:41:00,ADD0846,PC-4109,Logoff
{D3K8-G3TG50OQ-8001YHBN},11/29/2010 07:50:00,WBC0315,PC-0215,Logon
{O9F5-E1EN43AK-1687AHNF},10/07/2010 07:53:00,ERH0449,PC-1389,Logon
{Q8A3-P9KD52QR-2026SAXB},11/29/2010 07:16:00,BAK0964,PC-6755,Logon
{J4Q8-J8ZA15OP-9580FMVE},05/10/2011 03:13:53,EIS0041,PC-3675,Logoff
{O3W9-K1MU07NP-9762WWOJ},09/01/2010 11:31:26,RAW0915,PC-2113,Logon
{D7A4-Z7RA77OH-3478QCLM},04/26/2010 17:47:00,CCL0068,PC-7699,Logoff
{O5P2-F8EW64NV-7644EIWH},09/30/2010 07:00:00,DIW0118,PC-0174,Logon
{H3F6-G9CF73XT-6033BCEL},07/26/2010 16:10:00,GCG0951,PC-4704,Logoff
{T3I6-F7NQ21WD-9950VTQC},08/10/2010 12:15:08,BAL0044,PC-5179,Logon
{A0A2-B3ZG55HK-9299QZQC},02/05/2010 08:03:00,ADC0391,PC-4729,Logon
{S7B7-Q7KS42KA-7265HBGN},08/12/2010 07:45:00,TDS0984,PC-7088,Logon
{O2H8-L9MC29DK-6335JVRD},12/16/2010 10:55:26,LBH0942,PC-3640,Logon
{S5Q7-A7PC84AS-4752KFOG},01/08/2010 07:56:00,KWE0082,PC-1933,Logon
{N2T4-B7SO20YI-5538BOGS},08/11/2010 04:34:42,MOS0047,PC-4905,Logoff
{E6F3-H3ZI30KC-9582XSIS},12/28/2010 21:23:00,HCL0651,PC-8314,Logoff
{R0D7-T4SG15GD-2840SAOM},12/17/2010 17:35:00,OCS0865,PC-8309,Logoff
{D2W5-F7TP90ID-4325GGJS},03/03/2010 13:10:28,RAW0915,PC-2113,Logon
{D7I3-C5JF15XQ-6290NYRR},02/16/2011 09:17:00,XRS0633,PC-1099,Logon
{Q0R0-C4EM88OF-8067CYQF},08/16/2010 08:00:00,PTH0552,PC-0800,Logon
{E0K5-R1LB23GG-6773YWTG},05/14/2010 09:03:00,BAM0636,PC-8138,Logon
{P4K5-K7CT91TF-4945YZYH},03/15/2010 20:20:25,KRV0372,PC-8267,Logoff
{W0S1-N5JZ52ID-2219VMIL},09/29/2010 07:52:00,BCB0679,PC-0290,Logon
{Y0P3-T8LU99TG-6590YWJR},09/30/2010 16:56:00,CAB0614,PC-6638,Logoff
{R2L6-D1UP21QE-5771UMZX},10/28/2010 07:12:00,PMC0328,PC-7219,Logon
{O9W1-I7KZ31QR-9492NPVL},03/18/2011 17:00:00,RCC0617,PC-8214,Logoff
{I4Y4-X0YL51HB-9673YLMA},07/07/2010 08:03:00,MPT0376,PC-7408,Logon
{B9U7-C8VC39BT-6282GYFI},10/15/2010 17:15:00,AMH0794,PC-2574,Logoff
{P9C7-Y4WS73YB-4224HYEV},03/22/2011 08:15:00,RBB0485,PC-3093,Logon
{Z3K8-Y2BR05IK-0268SGGP},03/10/2010 07:42:00,JCR0172,PC-6713,Logon
{V4M9-O2UY62UZ-6339RGXF},06/21/2010 08:55:00,ALD0529,PC-1187,Logon
{R2F3-Y2NC72JO-1161ORXP},05/11/2010 19:05:00,ENC0234,PC-7145,Logoff
{K4W8-V7UV65XI-1158VLWQ},04/20/2010 09:22:00,KMS0657,PC-4761,Logon
{S3O5-C7IQ26RX-4491KSDV},05/11/2011 08:02:00,JLW0053,PC-5833,Logon
{C8W2-B2GD87PU-6599SEFW},03/08/2010 13:03:02,ASM0575,PC-1165,Logon
{P2F7-D4HN13QG-8659LOWG},05/06/2011 12:19:50,HWW0436,PC-8391,Logon
{L0L1-P9OS95ZU-4306JNMA},10/20/2010 03:16:57,JAV0361,PC-6233,Logoff
{T8Z8-K6NJ28KN-7616POYT},12/03/2010 18:42:00,JRL0574,PC-4386,Logoff
{M8Y5-U3UI19VR-2215NNSQ},10/08/2010 08:18:00,EIP0997,PC-8404,Logon
{H7D2-E2GF88MA-2269KWAO},02/03/2010 07:24:00,ASV0946,PC-2806,Logon
{N2C3-E6RE69OS-0815XPOX},10/14/2010 15:30:00,KTG0091,PC-7913,Logoff
{W5E1-Q5UX64DW-5322PURY},03/19/2010 18:15:00,GCR0554,PC-0191,Logoff
{P8S6-W7UL01YS-4113SZOY},06/18/2010 20:20:32,IBB0359,PC-5250,Logoff
{P2B7-V8DO38CZ-3188JNKR},12/25/2010 08:48:11,BBS0422,PC-4124,Logoff
{B5W9-G0SV64LC-1611QJHX},08/31/2010 17:08:00,CMM0487,PC-9800,Logoff
{T5P5-W7DF19BQ-5197JKHQ},01/18/2011 07:52:00,SJW0451,PC-7902,Logon
{M6F4-Q4UJ02BC-5829TRGN},03/14/2011 07:24:00,CIM0271,PC-3291,Logon
{N4X1-U6VT55WB-4418MEBB},02/15/2010 13:31:20,JJH0613,PC-4124,Logon
{Z2B6-N9SI74XD-4846JLUH},10/05/2010 13:36:44,TAP0551,PC-7623,Logon
{D5Y2-E8VH05TX-8259NDLB},01/17/2011 07:43:00,MBJ0312,PC-5250,Logon
